,Unnamed: 0,Number,IncidentAddress,Street,Town,State,Zip,IncidentLatitude,IncidentLongitude,Coordinates,BlockGroup
16447,33372,2018-00005082,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16448,57201,2019-00004388,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16449,59045,2019-00005179,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16450,60017,2019-00005634,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16451,63315,2019-00007159,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16452,64986,2019-00007956,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16453,69344,2019-00009931,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16454,79599,2020-00002670,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16455,83318,2020-00004341,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16456,84828,2020-00005078,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16457,87088,2020-00006152,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16458,88869,2020-00006962,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16459,90515,2020-00007670,1538 East HIGH Charlottesville VA 22902,1538 East HIGH,Charlottesville,VA,22902,38.034122,-78.459738,"(38.034122, -78.459738)",515400003022001
16460,32118,2018-00004455,973 EMMET North Charlottesville VA 22903,973 EMMET North,Charlottesville,VA,22903,38.049882,-78.502967,"(38.049882, -78.502967)",515400007003012
16461,39841,2018-00008301,973 EMMET North A Charlottesville VA 22903,973 EMMET North A,Charlottesville,VA,22903,38.049882,-78.502967,"(38.049882, -78.502967)",515400007003012
16462,43503,2018-00009946,973 EMMET North Charlottesville VA 22903,973 EMMET North,Charlottesville,VA,22903,38.049882,-78.502967,"(38.049882, -78.502967)",515400007003012
16463,58798,2019-00005069,973 EMMET North Charlottesville VA 22903,973 EMMET North,Charlottesville,VA,22903,38.049882,-78.502967,"(38.049882, -78.502967)",515400007003012
16464,79274,2020-00002539,973 EMMET North Charlottesville VA 22903,973 EMMET North,Charlottesville,VA,22903,38.049882,-78.502967,"(38.049882, -78.502967)",515400007003012
16465,32133,2018-00004463,1600 6TH Southeast 29 Charlottesville VA 22902,1600 6TH Southeast 29,Charlottesville,VA,22902,38.016361,-78.486066,"(38.016361, -78.486066)",515400004012021
16466,37788,2018-00007262,1600 6TH Southeast 29 Charlottesville VA 22902,1600 6TH Southeast 29,Charlottesville,VA,22902,38.016361,-78.486066,"(38.016361, -78.486066)",515400004012021
16467,32144,2018-00004468,1003 HOLMES City of Charlottesville VA 22901,1003 HOLMES City of,Charlottesville,VA,22901,38.043216,-78.465176,"(38.043216, -78.465176)",515400009002014
16468,56413,2019-00003973,1003 HOLMES Charlottesville VA 22901,1003 HOLMES,Charlottesville,VA,22901,38.043216,-78.465176,"(38.043216, -78.465176)",515400009002014
16469,56486,2019-00004012,1003 HOLMES Charlottesville VA 22901,1003 HOLMES,Charlottesville,VA,22901,38.043216,-78.465176,"(38.043216, -78.465176)",515400009002014
16470,66015,2019-00008471,1003 HOLMES Charlottesville VA 22901,1003 HOLMES,Charlottesville,VA,22901,38.043216,-78.465176,"(38.043216, -78.465176)",515400009002014
16471,32206,2018-00004494,906 1ST South B Charlottesville VA 22902,906 1ST South B,Charlottesville,VA,22902,38.021818,-78.486264,"(38.021818, -78.486264)",515400004012001
16472,32215,2018-00004497,845 FOUNTAIN A Charlottesville VA 22901,845 FOUNTAIN A,Charlottesville,VA,22901,38.068512,-78.469193,"(38.068512, -78.469193)",510030106013018
16473,32226,2018-00004502,422 2ND Northeast Charlottesville VA 22902,422 2ND Northeast,Charlottesville,VA,22902,38.033468,-78.47903,"(38.033468, -78.47903)",515400010002034
16474,32229,2018-00004503,1647 BRANDYWINE Charlottesville VA 22901,1647 BRANDYWINE,Charlottesville,VA,22901,38.063252,-78.481016,"(38.063252, -78.481016)",515400008003000
16475,67167,2019-00009014,1647 BRANDYWINE Charlottesville VA 22901,1647 BRANDYWINE,Charlottesville,VA,22901,38.063252,-78.481016,"(38.063252, -78.481016)",515400008003000
16476,32235,2018-00004505,1418 MIDLAND Charlottesville VA 22902,1418 MIDLAND,Charlottesville,VA,22902,38.019943,-78.466703,"(38.019943, -78.466703)",515400004023009
16477,32454,2018-00004606,1418 midland st Charlottesville VA 22902,1418 midland st,Charlottesville,VA,22902,38.019943,-78.466703,"(38.019943, -78.466703)",515400004023009
16478,32245,2018-00004512,1045 DIAMOND Charlottesville VA 22902,1045 DIAMOND,Charlottesville,VA,22902,38.000764,-78.524774,"(38.000764, -78.524774)",510030113022014
16479,32251,2018-00004514,257 HUNTLEY Charlottesville VA 22903,257 HUNTLEY,Charlottesville,VA,22903,38.018829,-78.519928,"(38.018829, -78.519928)",515400005023003
16480,32269,2018-00004517,2100 East MARKET Charlottesville VA 22902,2100 East MARKET,Charlottesville,VA,22902,38.019742,-78.455403,"(38.019742, -78.455403)",510030104021006
16481,32275,2018-00004522,115 ROTHERY Charlottesville VA 22903,115 ROTHERY,Charlottesville,VA,22903,38.040311,-78.509642,"(38.040311, -78.509642)",515400007004011
16482,32289,2018-00004529,201 Camellia Charlottesville VA 22903,201 Camellia,Charlottesville,VA,22903,38.01386,-78.511468,"(38.01386, -78.511468)",515400005025006
16483,34999,2018-00005897,201 CAMELLIA Charlottesville VA 22903,201 CAMELLIA,Charlottesville,VA,22903,38.01386,-78.511468,"(38.01386, -78.511468)",515400005025006
16484,32293,2018-00004530,420 GARRETT D Charlottesville VA 22902,420 GARRETT D,Charlottesville,VA,22902,38.02786,-78.480207,"(38.02786, -78.480207)",515400004011002
16485,34450,2018-00005632,420 GARRETT D Charlottesville VA 22902,420 GARRETT D,Charlottesville,VA,22902,38.02786,-78.480207,"(38.02786, -78.480207)",515400004011002
16486,32295,2018-00004531,1509 KENWOOD Charlottesville VA 22901,1509 KENWOOD,Charlottesville,VA,22901,38.056949,-78.47714,"(38.056949, -78.47714)",515400008002002
16487,32304,2018-00004535,600 PRESTON Charlottesville VA 22903,600 PRESTON,Charlottesville,VA,22903,38.041188,-78.49833,"(38.041188, -78.49833)",515400002013009
16488,41179,2018-00008894,600 PRESTON Charlottesville VA 22903,600 PRESTON,Charlottesville,VA,22903,38.041188,-78.49833,"(38.041188, -78.49833)",515400002013009
16489,43126,2018-00009788,600 PRESTON Charlottesville VA 22903,600 PRESTON,Charlottesville,VA,22903,38.041188,-78.49833,"(38.041188, -78.49833)",515400002013009
16490,43402,2018-00009903,600 PRESTON Charlottesville VA 22903,600 PRESTON,Charlottesville,VA,22903,38.041188,-78.49833,"(38.041188, -78.49833)",515400002013009
16491,54947,2019-00003226,600 PRESTON Charlottesville VA 22903,600 PRESTON,Charlottesville,VA,22903,38.041188,-78.49833,"(38.041188, -78.49833)",515400002013009
16492,67910,2019-00009364,600 PRESTON Charlottesville VA 22903,600 PRESTON,Charlottesville,VA,22903,38.041188,-78.49833,"(38.041188, -78.49833)",515400002013009
16493,32312,2018-00004536,2421 JEFFERSON PARK Charlottesville VA 22903,2421 JEFFERSON PARK,Charlottesville,VA,22903,38.021826,-78.515334,"(38.021826, -78.515334)",515400005023005
16494,32315,2018-00004538,1633 CHERRY Charlottesville VA 22903,1633 CHERRY,Charlottesville,VA,22903,38.022359,-78.508965,"(38.022359, -78.508965)",515400005022007
16495,33515,2018-00005184,1633 CHERRY Charlottesville VA 22903,1633 CHERRY,Charlottesville,VA,22903,38.022359,-78.508965,"(38.022359, -78.508965)",515400005022007
16496,59211,2019-00005253,1633 CHERRY Charlottesville VA 22903,1633 CHERRY,Charlottesville,VA,22903,38.022359,-78.508965,"(38.022359, -78.508965)",515400005022007
16497,78437,2020-00002130,1633 CHERRY Charlottesville VA 22903,1633 CHERRY,Charlottesville,VA,22903,38.022359,-78.508965,"(38.022359, -78.508965)",515400005022007
16498,95819,2020-00010198,1633 CHERRY Charlottesville VA 22903,1633 CHERRY,Charlottesville,VA,22903,38.022359,-78.508965,"(38.022359, -78.508965)",515400005022007
16499,32319,2018-00004541,303 GLOUCESTER Charlottesville VA 22901,303 GLOUCESTER,Charlottesville,VA,22901,38.092755,-78.457298,"(38.092755, -78.457298)",510030106011005
16500,32347,2018-00004548,123 4TH Northwest Charlottesville VA 22903,123 4TH Northwest,Charlottesville,VA,22903,38.031255,-78.48647,"(38.031255, -78.48647)",515400010001052
16501,57722,2019-00004600,123 4TH Northwest Charlottesville VA 22903,123 4TH Northwest,Charlottesville,VA,22903,38.031255,-78.48647,"(38.031255, -78.48647)",515400010001052
16502,32357,2018-00004563,2450 OLD IVY Charlottesville VA 22903,2450 OLD IVY,Charlottesville,VA,22903,38.04871,-78.522176,"(38.04871, -78.522176)",510030109011019
16503,46825,2018-00011542,2450 OLD IVY Charlottesville VA 22903,2450 OLD IVY,Charlottesville,VA,22903,38.04871,-78.522176,"(38.04871, -78.522176)",510030109011019
16504,49137,2019-00000450,2450 OLD IVY Charlottesville VA 22903,2450 OLD IVY,Charlottesville,VA,22903,38.04871,-78.522176,"(38.04871, -78.522176)",510030109011019
16505,32371,2018-00004567,820 East HIGH Charlottesville VA 22902,820 East HIGH,Charlottesville,VA,22902,38.03114,-78.473712,"(38.03114, -78.473712)",515400003021029
16506,42762,2018-00009614,820 East HIGH 11 Charlottesville VA 22902,820 East HIGH 11,Charlottesville,VA,22902,38.03114,-78.473712,"(38.03114, -78.473712)",515400003021029
16507,88083,2020-00006606,820 East HIGH 11 Charlottesville VA 22902,820 East HIGH 11,Charlottesville,VA,22902,38.03114,-78.473712,"(38.03114, -78.473712)",515400003021029
16508,92987,2020-00008879,820 East HIGH 2 Charlottesville VA 22902,820 East HIGH 2,Charlottesville,VA,22902,38.03114,-78.473712,"(38.03114, -78.473712)",515400003021029
16509,32390,2018-00004573,1408 VINE Charlottesville VA 22902,1408 VINE,Charlottesville,VA,22902,38.019376,-78.467815,"(38.019376, -78.467815)",515400004023008
16510,41622,2018-00009113,1408 Vine B Charlottesville VA 22902,1408 Vine B,Charlottesville,VA,22902,38.019376,-78.467815,"(38.019376, -78.467815)",515400004023008
16511,41685,2018-00009127,1408 VINE B Charlottesville VA 22902,1408 VINE B,Charlottesville,VA,22902,38.019376,-78.467815,"(38.019376, -78.467815)",515400004023008
16512,42100,2018-00009314,1408 VINE A Charlottesville VA 22902,1408 VINE A,Charlottesville,VA,22902,38.019376,-78.467815,"(38.019376, -78.467815)",515400004023008
16513,58893,2019-00005109,1408 VINE Charlottesville VA 22902,1408 VINE,Charlottesville,VA,22902,38.019376,-78.467815,"(38.019376, -78.467815)",515400004023008
16514,32396,2018-00004574,750 HINTON Charlottesville VA 22902,750 HINTON,Charlottesville,VA,22902,38.025303,-78.476928,"(38.025303, -78.476928)",515400004022003
16515,32777,2018-00004774,750 HINTON Charlottesville VA 22902,750 HINTON,Charlottesville,VA,22902,38.025303,-78.476928,"(38.025303, -78.476928)",515400004022003
16516,51642,2019-00001647,750 HINTON Charlottesville VA 22902,750 HINTON,Charlottesville,VA,22902,38.025303,-78.476928,"(38.025303, -78.476928)",515400004022003
16517,32402,2018-00004576,114 TODD Charlottesville VA 22903,114 TODD,Charlottesville,VA,22903,38.024878,-78.513528,"(38.024878, -78.513528)",515400005022002
16518,32410,2018-00004579,1509 CHESAPEAKE Charlottesville VA 22902,1509 CHESAPEAKE,Charlottesville,VA,22902,38.025086,-78.460462,"(38.025086, -78.460462)",515400003022011
16519,39492,2018-00008102,1509 CHESAPEAKE Charlottesville VA 22902,1509 CHESAPEAKE,Charlottesville,VA,22902,38.025086,-78.460462,"(38.025086, -78.460462)",515400003022011
16520,32414,2018-00004580,2212 WAYNE Charlottesville VA 22901,2212 WAYNE,Charlottesville,VA,22901,38.058553,-78.497676,"(38.058553, -78.497676)",515400008004018
16521,32419,2018-00004581,325 10TH Northwest Charlottesville VA 22903,325 10TH Northwest,Charlottesville,VA,22903,38.036115,-78.493084,"(38.036115, -78.493084)",515400002021007
16522,65388,2019-00008145,325 10TH Northwest Charlottesville VA 22903,325 10TH Northwest,Charlottesville,VA,22903,38.036115,-78.493084,"(38.036115, -78.493084)",515400002021007
16523,32422,2018-00004584,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16524,40517,2018-00008604,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16525,42033,2018-00009282,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16526,43621,2018-00010043,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16527,45260,2018-00010809,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16528,47507,2018-00011867,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16529,51990,2019-00001796,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16530,59112,2019-00005212,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16531,61689,2019-00006365,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16532,62609,2019-00006776,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16533,65782,2019-00008337,508 HARRIS L4 Charlottesville VA 22903,508 HARRIS L4,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16534,68295,2019-00009524,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16535,71922,2019-00011083,508 HARRIS Charlottesville VA 22903,508 HARRIS,Charlottesville,VA,22903,38.014124,-78.503941,"(38.014124, -78.503941)",515400005025001
16536,32437,2018-00004591,812 PROSPECT Charlottesville VA 22903,812 PROSPECT,Charlottesville,VA,22903,38.020463,-78.497221,"(38.020463, -78.497221)",515400005013004
16537,32441,2018-00004598,517 CAROLINE A Charlottesville VA 22902,517 CAROLINE A,Charlottesville,VA,22902,38.030846,-78.463629,"(38.030846, -78.463629)",515400003022003
16538,32451,2018-00004604,1057 5TH Southwest Charlottesville VA 22902,1057 5TH Southwest,Charlottesville,VA,22902,38.018431,-78.497154,"(38.018431, -78.497154)",515400005013005
16539,32469,2018-00004611,703 DELL Charlottesville VA 22901,703 DELL,Charlottesville,VA,22901,38.044439,-78.465571,"(38.044439, -78.465571)",515400009002003
16540,32505,2018-00004630,418 GARRETT Charlottesville VA 22902,418 GARRETT,Charlottesville,VA,22902,38.027873,-78.480237,"(38.027873, -78.480237)",515400004011002
16541,50195,2019-00000926,418 GARRETT Charlottesville VA 22902,418 GARRETT,Charlottesville,VA,22902,38.027873,-78.480237,"(38.027873, -78.480237)",515400004011002
16542,32517,2018-00004639,1412 CARLTON Charlottesville VA 22902,1412 CARLTON,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16543,33656,2018-00005241,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16544,37898,2018-00007305,1412 CARLTON 203 Charlottesville VA 22902,1412 CARLTON 203,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16545,39362,2018-00008051,1412 CARLTON 203 Charlottesville VA 22902,1412 CARLTON 203,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16546,42915,2018-00009670,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16547,43532,2018-00009962,1412 CARLTON Charlottesville VA 22902,1412 CARLTON,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16548,45420,2018-00010876,1412 CARLTON 2 Charlottesville VA 22902,1412 CARLTON 2,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16549,47300,2018-00011763,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16550,50581,2019-00001119,1412 CARLTON F13 Charlottesville VA 22902,1412 CARLTON F13,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16551,60287,2019-00005767,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16552,63528,2019-00007248,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16553,63715,2019-00007328,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16554,65250,2019-00008068,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16555,66106,2019-00008502,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16556,67738,2019-00009288,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16557,69967,2019-00010185,1412 CARLTON Charlottesville VA 22902,1412 CARLTON,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16558,71050,2019-00010661,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16559,72088,2019-00011171,1412 CARLTON 3 Charlottesville VA 22902,1412 CARLTON 3,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16560,80342,2020-00003037,1412 CARLTON 305 Charlottesville VA 22902,1412 CARLTON 305,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16561,97074,2021-00000407,1412 CARLTON Charlottesville VA 22902,1412 CARLTON,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16562,101105,2021-00002235,1412 CARLTON 305 Charlottesville VA 22902,1412 CARLTON 305,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16563,106264,2021-00004469,1412 CARLTON Charlottesville VA 22902,1412 CARLTON,Charlottesville,VA,22902,38.021078,-78.467026,"(38.021078, -78.467026)",515400004023002
16564,32521,2018-00004647,1650 BRANDYWINE Charlottesville VA 22901,1650 BRANDYWINE,Charlottesville,VA,22901,38.063196,-78.480154,"(38.063196, -78.480154)",515400008003002
16565,32524,2018-00004649,103 MINOR Charlottesville VA 22903,103 MINOR,Charlottesville,VA,22903,38.039138,-78.511669,"(38.039138, -78.511669)",515400007004020
16566,32551,2018-00004668,100 East MARKET Charlottesville VA 22902,100 East MARKET,Charlottesville,VA,22902,38.031475,-78.481147,"(38.031475, -78.481147)",515400010001030
16567,32554,2018-00004669,301 East JEFFERSON Charlottesville VA 22902,301 East JEFFERSON,Charlottesville,VA,22902,38.031813,-78.479067,"(38.031813, -78.479067)",515400010001004
16568,37681,2018-00007224,301 East JEFFERSON Charlottesville VA 22902,301 East JEFFERSON,Charlottesville,VA,22902,38.031813,-78.479067,"(38.031813, -78.479067)",515400010001004
16569,42574,2018-00009540,301 East JEFFERSON Charlottesville VA 22902,301 East JEFFERSON,Charlottesville,VA,22902,38.031813,-78.479067,"(38.031813, -78.479067)",515400010001004
16570,70361,2019-00010358,301 East JEFFERSON Charlottesville VA 22902,301 East JEFFERSON,Charlottesville,VA,22902,38.031813,-78.479067,"(38.031813, -78.479067)",515400010001004
16571,32563,2018-00004674,0 RUGBY AVE / WESTWOOD Charlottesville VA 22903,0 RUGBY AVE / WESTWOOD,Charlottesville,VA,22903,38.044843,-78.479703,"(38.044843, -78.479703)",515400007001020
16572,40506,2018-00008601,RUGBY AVE / WESTWOOD Charlottesville VA 22903,RUGBY AVE / WESTWOOD,Charlottesville,VA,22903,38.044843,-78.479703,"(38.044843, -78.479703)",515400007001020
16573,32567,2018-00004676,547 Seymore 8 Charlottesville VA 22903,547 Seymore 8,Charlottesville,VA,22903,38.050551,-78.510252,"(38.050551, -78.510252)",510030109012001
16574,32572,2018-00004677,7TH ST NE / E HIGH Charlottesville VA 22902,7TH ST NE / E HIGH,Charlottesville,VA,22902,38.031634,-78.475933,"(38.031634, -78.475933)",515400010001001
16575,32585,2018-00004685,418 7 1/2 Southwest Charlottesville VA 22903,418 7 1/2 Southwest,Charlottesville,VA,22903,38.027648,-78.492786,"(38.027648, -78.492786)",515400005011011
16576,79485,2020-00002621,418 7 1/2 Southwest Charlottesville VA 22903,418 7 1/2 Southwest,Charlottesville,VA,22903,38.027648,-78.492786,"(38.027648, -78.492786)",515400005011011
16577,32589,2018-00004694,110 FIELDING Charlottesville VA 22902,110 FIELDING,Charlottesville,VA,22902,38.01298,-78.492968,"(38.01298, -78.492968)",510030113031005
16578,32596,2018-00004695,105 HARRIS Charlottesville VA 22903,105 HARRIS,Charlottesville,VA,22903,38.015344,-78.510458,"(38.015344, -78.510458)",515400005024000
16579,59703,2019-00005514,105 HARRIS Charlottesville VA 22903,105 HARRIS,Charlottesville,VA,22903,38.015344,-78.510458,"(38.015344, -78.510458)",515400005024000
16580,85719,2020-00005521,105 HARRIS Charlottesville VA 22903,105 HARRIS,Charlottesville,VA,22903,38.015344,-78.510458,"(38.015344, -78.510458)",515400005024000
16581,88288,2020-00006705,105 HARRIS Charlottesville VA 22903,105 HARRIS,Charlottesville,VA,22903,38.015344,-78.510458,"(38.015344, -78.510458)",515400005024000
16582,88673,2020-00006854,105 HARRIS Charlottesville VA 22903,105 HARRIS,Charlottesville,VA,22903,38.015344,-78.510458,"(38.015344, -78.510458)",515400005024000
16583,32602,2018-00004697,115 BOLLINGWOOD Charlottesville VA 22903,115 BOLLINGWOOD,Charlottesville,VA,22903,38.041557,-78.511371,"(38.041557, -78.511371)",515400007004008
16584,38635,2018-00007648,115 BOLLINGWOOD Charlottesville VA 22903,115 BOLLINGWOOD,Charlottesville,VA,22903,38.041557,-78.511371,"(38.041557, -78.511371)",515400007004008
16585,103082,2021-00003006,115 BOLLINGWOOD Charlottesville VA 22903,115 BOLLINGWOOD,Charlottesville,VA,22903,38.041557,-78.511371,"(38.041557, -78.511371)",515400007004008
16586,32613,2018-00004701,1502 Bunker Hill Charlottesville VA 22901,1502 Bunker Hill,Charlottesville,VA,22901,38.060209,-78.474016,"(38.060209, -78.474016)",515400008002002
16587,37957,2018-00007330,1502 BUNKER HILL Charlottesville VA 22901,1502 BUNKER HILL,Charlottesville,VA,22901,38.060209,-78.474016,"(38.060209, -78.474016)",515400008002002
16588,32620,2018-00004707,618 RAINIER Charlottesville VA 22903,618 RAINIER,Charlottesville,VA,22903,38.020034,-78.508695,"(38.020034, -78.508695)",515400005021005
16589,60615,2019-00005911,618 RAINIER Charlottesville VA 22903,618 RAINIER,Charlottesville,VA,22903,38.020034,-78.508695,"(38.020034, -78.508695)",515400005021005
16590,32628,2018-00004708,1600 MEADOWBROOK HEIGHTS Charlottesville VA 22901,1600 MEADOWBROOK HEIGHTS,Charlottesville,VA,22901,38.055753,-78.482846,"(38.055753, -78.482846)",515400008003006
16591,32632,2018-00004709,301 2ND Northwest C Charlottesville VA 22902,301 2ND Northwest C,Charlottesville,VA,22902,38.032546,-78.481603,"(38.032546, -78.481603)",515400010001008
16592,32643,2018-00004714,1506 GROVE Charlottesville VA 22901,1506 GROVE,Charlottesville,VA,22901,38.054373,-78.480348,"(38.054373, -78.480348)",515400008002010
16593,32646,2018-00004715,100 WARREN Charlottesville VA 22901,100 WARREN,Charlottesville,VA,22901,38.057102,-78.481276,"(38.057102, -78.481276)",515400008003006
16594,32655,2018-00004721,2501 HILLWOOD Charlottesville VA 22901,2501 HILLWOOD,Charlottesville,VA,22901,38.066079,-78.472558,"(38.066079, -78.472558)",515400008001000
16595,32661,2018-00004722,1005 ALTAVISTA A Charlottesville VA 22902,1005 ALTAVISTA A,Charlottesville,VA,22902,38.017497,-78.475254,"(38.017497, -78.475254)",515400004022028
16596,32663,2018-00004724,852 West MAIN Charlottesville VA 22903,852 West MAIN,Charlottesville,VA,22903,38.032236,-78.493397,"(38.032236, -78.493397)",515400002021032
16597,32673,2018-00004727,616 LOCUST B Charlottesville VA 22902,616 LOCUST B,Charlottesville,VA,22902,38.033747,-78.469622,"(38.033747, -78.469622)",515400003021014
16598,32685,2018-00004737,2161 BARRACKS Charlottesville VA 22903,2161 BARRACKS,Charlottesville,VA,22903,38.056388,-78.502736,"(38.056388, -78.502736)",515400008004033
16599,68930,2019-00009787,2161 BARRACKS Charlottesville VA 22903,2161 BARRACKS,Charlottesville,VA,22903,38.056388,-78.502736,"(38.056388, -78.502736)",515400008004033
16600,78237,2020-00002040,2161 BARRACKS Charlottesville VA 22903,2161 BARRACKS,Charlottesville,VA,22903,38.056388,-78.502736,"(38.056388, -78.502736)",515400008004033
16601,87810,2020-00006447,2161 BARRACKS Charlottesville VA 22903,2161 BARRACKS,Charlottesville,VA,22903,38.056388,-78.502736,"(38.056388, -78.502736)",515400008004033
16602,32698,2018-00004745,943 PRESTON Charlottesville VA 22903,943 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16603,60147,2019-00005682,943 PRESTON Northwest Charlottesville VA 22903,943 PRESTON Northwest,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16604,68455,2019-00009594,943 PRESTON Charlottesville VA 22903,943 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
16605,87849,2020-00006479,943 PRESTON Charlottesville VA 22903,943 PRESTON,Charlottesville,VA,22903,38.039114,-78.490522,"(38.039114, -78.490522)",515400002012010
